Van Buren St,4600 W,400 S,W. of Kolmar Av,Railroad,R0839,11,6,08/01/2006 
Van Buren St,50 E,400 S,Wabash Av,CTA,X0494,14,0,11/05/2009 
Van Buren St,140 W,400 S,LaSalle St,CTA,X0491,13,5 EX,11/05/2009 
Vernon Av,6300 S,432 E,63rd St,CTA,X0495,14 N-S / 13 E-W,0 N-S / 6 E-W,08/16/2006 
Vincennes Av,8640 S,820 W,N. of 87th St,Railroad,R0840,12,8,08/30/2006 
Vincennes Av,8850 S,800 W,N. of 89th St,Railroad,R0841,14,4,08/30/2006 
Vincennes Av,8340 S,520 W,S.W. of 83rd St,Railroad,R0843,14,0,08/30/2006 
Vincennes Av,8320 S,450 W,S.W. of 83rd St,Railroad,R0842,14,0,08/30/2006 
Wabansia Av,3750 W,1700 N,E. of Hamlin Av,Railroad,R0844,11,8,08/10/2006 
Wabansia Av,2150 W,1700 N,E. of Leavitt St,CTA,X0496,"",NP,08/09/2006 
Wabash Av,400 N,45 E,N. of Kinzie St,Multi,ML046,12,0,03/04/2010 
Wabash Av,200 N,45 E,Lake St,CTA,X0497,13,2,12/16/2009 
Wabash Av,100 N,45 E,Washington St,CTA,X0503,13,6 EX,12/16/2009 
Wabash Av,5910 S,45 E,S. of 59th St,CTA,X0500,"",NP,08/10/2006 
Wabash Av,1550 S,45 E,N. of 16th St,Railroad,R0846,13,0,09/06/2006 
Wabash Av,600 S,45 E,Harrison St,CTA,X0501,"",NP,12/03/2009 
Wabash Av,4010 S,45 E,S. of 40th St,CTA,X0499,"",NP,08/09/2006 
Wabash Av (SB),172 N,44 E,Benton Pl,CTA,X0119,13,2,12/09/2009 
Wacker Dr,500 S,320 W,Eisenhower Expy,Expy.,E0157,"",NP,12/17/2009 
Wacker Dr,300 N,200 W,Wells St,CTA,X0511,13,10,12/17/2009 
Wacker Dr,200 N,360 W,Lake St,CTA,X0504,13,7 EX,12/17/2009 
Wacker Dr (Intermediate Level),200 E,330 N,Stetson Av,Multi,ML040,"",NP,11/04/2009 
Wacker Dr (LL),360 W,100 N,(Van Buren - Randolph),Multi,ML043,12,6,12/17/2009 
Wacker Dr (LL),340 N,100 W,(Randolph - Michigan),Multi,ML044,13,7 EX,12/17/2009 
Wacker Dr (LL),200 E,400 N,Stetson Av,Multi,ML041,"",NP,11/04/2009 
Wacker Dr (SB),500 S,320 W,Eisenhower Expy,Expy,E0158,"",NP,09/27/2006
Wacker (LL) Ramp to NB,100 S,300 W,(from) Monroe St,Multi,ML027,12,6,12/11/2009 
Wacker (LL) Ramp to NB,550 S,300 W,(from) Congress Pkwy,Street,S0016,12,6,12/11/2009 
Wacker (LL) Ramp to SB,150 N,300 W,(from) Randolph St,Multi,ML030,12,6,10/30/2009 
Wacker (LL) Ramp to SB,200 S,300 W,(from) Adams St,Multi,ML028,12,6,12/11/2009 
Wacker (LL) Ramp to SB,100 S,300 W,(from) Monroe St,Multi,ML029,12,6,12/11/2009 
Wallace St,6320 S,600 W,S. of 63rd St,CTA,X0507,"",NP,09/13/2006 
Wallace St,4000 S,600 W,S. of Pershing Rd,Railroad,R0847,"",NP,03/21/2006 
Wallace St,2350 S,620 W,N. of Archer Av,CTA,X0506,10,8,03/23/2006 
Wallace St,2350 S,620 W,N. of Archer Av,Railroad,R0848,10,8,03/23/2006 
Waller Av,400 N,5700 W,Lake St,Railroad,R0849,11,8,08/01/2006 
Walton St,350 W,930 N,E. of Orleans St,CTA,X0505,"",NP,07/24/2006 
Warner Av,1820 W,4132 N,W. of Ravenswood Av,CTA,X0502,"",NP,07/31/2006 
Warren Blvd,2600 W,35 N,E. of Talman Av,Railroad,R0850,12,8,12/17/2009 
Warren Blvd,1720 W,35 N,W. of Paulina St,CTA,X0498,"",NP,08/29/2006 
Washington Blvd,2600 W,100 N,E. of Talman Av,Railroad,R0851,13,2,12/17/2009 
Washington Blvd,4600 W,100 N,W. of Kenton Av,Railroad,R0852,"",NP,08/01/2006 
Washington Blvd,1720 W,100 N,W. of Paulina St,CTA,X0336,"",NP,08/29/2006 
Washington St,520 W,100 N,W. of Canal St,Railroad,R0853,"",NP,09/14/2006 
Washington St,200 W,100 N,Wells St,CTA,X0508,"",NP,12/17/2009 
Washington St,45 E,100 N,Wabash Av,CTA,X0509,"",NP,12/17/2009 
Washtenaw Av,1800 N,2700 W,S. of Bloomingdale Av,Railroad,R0857,11,6,08/09/2006 
Washtenaw Av,3700 S,2700 W,S. of 36th Pl,Railroad,R0854,12,8,08/22/2006 
Washtenaw Av,200 N,2700 W,Lake St,CTA,X0261,NP SB / 13 E-W,NP SB / 6 E-W,07/31/2006 
Washtenaw Av,2030 S,2700 W,N. of 21st St,CTA,X0226,"",NP,11/02/2009 
Washtenaw Av,1850 S,2700 W,N. of 19th St,Railroad,R0855,12,10,08/08/2006 
Waveland Av,940 W,3700 N,E. of Sheffield Av,CTA,X0493,"",NP,11/02/2009 
Webster Av,940 W,2200 N,E. of Sheffield Av,CTA,X0490,13,6,08/02/2006 
Webster Av,1900 W,2200 N,E. of Damen Av,Railroad,R0859,12,4,08/11/2006 
Webster Av,1930 W,2200 N,E. of Damen Av,Expy,E0015,12,4,08/11/2006 
Webster Av,1650 W,2200 N,W. of Ashland Av,Railroad,R0858,11,6,08/02/2006 
Wellington Av,1800 W,3000 N,Ravenswood Av,Railroad,R0860,11,2,08/01/2006 
Wellington Av,940 W,3000 N,E. of Sheffield Av,CTA,X0489,14,0,08/02/2006 
Wells St,200 N,200 W,Lake St,CTA,X0510,13,8,12/17/2009 
Wells St,2640 S,200 W,N. of 27th St,Expy,E0118,"",NP,09/05/2006 
Wells St,400 S,200 W,Van Buren St,CTA,X0512,"",NP,12/17/2009 
Wells St,4000 S,234 W,S. of Pershing Rd,Railroad,R0861,11,6,08/14/2006 
Wells St,6200 S,234 W,N. of 62nd St,Railroad,R0330,14,2,03/29/2006 
Wells St,300 N,200 W,Wacker Dr,CTA,X0519,"",NP,11/02/2009
Wells St,440 N,200 W,S. of Hubbard St,CTA,X0452,"",NP,09/19/2006 
Wells St,2630 S,200 W,N. of 27th St,Expy,E0117,"",NP,09/05/2006 
Wells St,2620 S,200 W,N. of 27th St,Expy,E0116,"",NP,09/05/2006 
Wells Street Bridge,309 N,200 W,Main Branch of the Chgo ,Overhead ,BAS11,"",NP,11/02/2009 
"","","",River ,Bascule ,"","","",""
Wentworth Av,5920 S,200 W,S. of 59th St,CTA,X0408,"",NP,08/10/2006 
Wentworth Av,1820 S,200 W,S. of 18th St,CTA,X0440,"",NP,08/31/2006 
Wentworth Av,2220 S,200 W,S. of Cermak Rd,Archway,AR008,"",NP,09/06/2006 
Wentworth Av,4000 S,200 W,S. of Pershing Rd,Railroad,R0668,14,2,11/04/2009 
Wentworth Av,6520 S,200 W,S. of 65th St,Railroad,R0863,13,7 EX,03/17/2006 
Wentworth Av,6240 S,200 W,N. of 63rd St,Railroad,R0862,14,0,03/17/2006 
Wentworth Av,2800 S,200 W,S. of 27th St,Expy,E0121,"",NP,03/17/2006 
Wentworth Av,2530 S,200 W,N. of 25th Pl,Expy (Ramp),E0123,14,2,09/05/2006 
Wentworth Av,2450 S,200 W,S. of 24th Pl,Expy (Ramp),E0122,14,2,09/05/2006 
Wentworth Av,2640 S,200 W,N. of 27th St,Expy,E0119,"",NP,03/17/2006 
Wentworth Av,2700 S,200 W,27th St,Expy,E0120,"",NP,03/17/2006 
Western Av,1800 N,2400 W,S. of Bloomingdale Av,Railroad,R0795,14,0,08/09/2006 
Western Av,1800 S,2400 W,N. of 18th St,Railroad,R0837,14,2,02/22/2006 
Western Av,2600 N,2400 W,Logan Blvd,Railroad,R0786,14,0,08/11/2006 
Western Av,2610 S,2400 W,S. of 26th St,Railroad,R0845,"",NP,03/23/2006 
Western Av,3120 S,2400 W,N. of 32nd St,Railroad,R0698,13,8,03/23/2006 
Western Av,3130 S,2400 W,N. of 32nd St,Railroad,R0856,13,8,03/23/2006 
Western Av,3650 S,2400 W,S. of 36th St,Railroad,R0776,13,8,02/22/2006 
Western Av,3900 S,2400 W,S. of Pershing Rd,Railroad,R0785,14,4,09/14/2006 
Western Av,3900 S,2400 W,N. of Pershing Rd,Railroad,R0780,14,0,03/23/2006 
Western Av,3900 S,2400 W,S. of Pershing Rd,Railroad,R0778,14,0,03/23/2006 
Western Av,400 N,2400 W,S. of Kinzie St,Railroad,R0809,13,8,08/29/2006 
Western Av,4910 S,2400 W,S. of 49th St,Railroad,R0774,13,7 EX,03/28/2006 
Western Av,7500 S,2400 W,S. of 75th St,Railroad,R0619,14,0,03/29/2006 
Western Av,8210 S,2400 W,S. of 82nd St,Railroad,R0659,13,6,02/22/2006 
Western Av,3320 S,2400 W,S. of 33rd St,Street,S0032,14,2,03/23/2006 
Western Av,3150 N,2400 W,Fletcher St,Street,S0034,8,4,12/07/2009 
Western Av,3200 N,2400 W,Belmont Av,Street,S0035,"",NP,11/02/2009 
Western Av,3250 N,2400 W,Melrose St,Street,S0036,13,0,11/02/2009 
Western Av,3200 S,2400 W,N. of 33rd St,Expy,E0125,"",NP,08/22/2006 
Western Av,3215 S,2400 W,N. of 33rd St,Expy,E0126,"",NP,08/22/2006 
Western Av,1350 S,2400 W,S. of 13th St,Railroad,R0812,13,8,02/22/2006 
Western Av,1910 N,2400 W,N. of Cortland St,CTA,X0400,13,10,08/10/2006
Western Av,200 N,2400 W,Lake St,CTA,X0369,"",NP,11/02/2009 
Western Av,2030 S,2400 W,N. of 21st St,CTA,X0350,"",NP,08/08/2006 
Western Av,3640 S,2400 W,N. of Archer Av,CTA,X0323,13,8,03/23/2006 
Western Av,3800 S,2400 W,N. of Pershing Rd,CTA,X0321,14,4,02/22/2006 
Western Av,3900 S,2400 W,S. of Pershing Rd,CTA,X0320,14,4,02/22/2006 
Western Av,4650 N,2400 W,N. of Eastwood Av,CTA,X0310,13,6,07/28/2006 
Western Av,4900 S,2400 W,Western Blvd,CTA,X0281,13,7 EX,11/04/2009 
Western Av,2530 N,2400 W,N. of Altgeld St,Expy,E0124,14,0,08/11/2006 
Western Av (Svc Dr),3210 S,2400 W,N. of 33rd St,Expy,E0127,"",NP,08/22/2006 
Western Av (Svc Dr),3225 S,2400 W,N. of 33rd St,Expy,E0128,"",NP,08/22/2006 
Western Av (Svc Dr),3140 S,2400 W,N. of 32nd St,Railroad,R0697,"",NP,03/23/2006 
Western Blvd,4900 S,2400 W,S. of 49th St,Railroad,R0685,12,10,03/23/2006 
Western Blvd,3900 S,2400 W,S. of Pershing Rd,CTA,X0282,13,0,03/23/2006 
Western Blvd,4900 S,2400 W,Western Blvd,CTA,X0247,12,10,11/02/2009 
Western Blvd,3900 S,2400 W,S. of Pershing Rd,Railroad,R0686,13,0,03/28/2006 
Western Blvd,3900 S,2400 W,S. of Pershing Rd,Railroad,R0696,13,0,03/23/2006 
Western Blvd,3640 S,2400 W,S. of 36th St,Railroad,R0684,13,7 EX,03/23/2006 
Western Blvd,3640 S,2400 W,N. of Archer Av,CTA,X0305,13,7 EX,03/23/2006 
Western Blvd,3205 S,2400 W,N. of 33rd St,Expy,E0129,"",NP,08/22/2006 
Western Blvd,3220 S,2400 W,N. of 33rd St,Expy,E0130,"",NP,08/22/2006 
West End Av,4600 W,200 N,W. of Kenton Av,Railroad,R0513,14,4,08/01/2006 
Whipple St,1800 N,3032 W,N. of Bloomingdale Av,Railroad,R0671,11,6,08/10/2006 
Wilcox St,2600 W,132 S,W. of Rockwell St,Railroad,R0670,11,0,08/02/2006 
Willow St,940 W,1800 N,W. of Bissell St,CTA,X0246,"",NP,08/02/2006 
Wilson Av,1130 W,4600 N,E. of Clifton Av,CTA,X0229,13,0,07/27/2006 
Wilson Av,1830 W,4600 N,W. of Ravenswood Av,CTA,X0209,10,6,07/27/2006 
Wilson Av,4820 W,4600 N,W. of Cicero Av,Railroad,R0620,12,6,08/08/2006 
Wilson Av,1120 W,4600 N,E. of Clifton Av,CTA,X0516,13,0,07/27/2006 
Wilson Av,700 W,4600 N,Lake Shore Dr (SB & NB),Street,S0033,13,6,07/27/2006 
Wilson Av,1800 W,4600 N,Ravenswood Av,Railroad,R0631,10,6,07/27/2006 
Wilson Av,4810 W,4600 N,W. of Cicero Av,Railroad,R0618,12,6,08/08/2006 
Winchester Av,5830 S,1932 W,N. of 59th St,Railroad,R0600,11,8,08/15/2006 
Winchester Av,1800 N,1932 W,Bloomingdale Av,Railroad,R0534,11,6,08/09/2006 
Winchester Av,4910 S,1932 W,S. of 49th St,Railroad,R0591,12,6,08/14/2006 
Winchester Av,4650 N,1932 W,S. of Leland Av,CTA,X0205,14,0,07/28/2006 
Winnebago Av,1800 N,2250 W,S. of Bloomingdale Av,Railroad,R0532,11,8,08/09/2006 
Winnemac Av,1800 W,5032 N,Ravenswood Av,Railroad,R0528,11,6,07/27/2006 
Winona Av,1120 W,5132 N,E. of Broadway,CTA,X0517,11,8,07/26/2006
Wolcott Av,1400 N,1810 W,SW of Milwaukee Av,CTA,X0204,13,10,09/15/2006 
Wolcott Av,4650 N,1900 W,S. of Leland Av,CTA,X0196,14,0,07/28/2006 
Wolcott Av,2030 S,1900 W,N. of 21st St,CTA,X0197,"",NP,08/07/2006 
Wolcott Av,400 N,1900 W,S. of Kinzie St,Railroad,R0386,11,4,08/29/2006 
Wolcott Av,200 N,1900 W,Lake St,CTA,X0203,13 N-S / 13 E-W,6 N-S / 5EX E-W,07/31/2006 
Wolcott Av,1800 N,1900 W,Bloomingdale Av,Railroad,R0425,11,8,08/09/2006 
Wolcott Av,5830 S,1900 W,N. of 59th St,Railroad,R0447,12,0,08/15/2006 
Wolcott Av,4910 S,1900 W,S. of 49th St,Railroad,R0431,12,2,08/14/2006 
Wolfram St,940 W,2832 N,E. of Sheffield Av,CTA,X0194,14,0,08/02/2006 
Woodlawn Av,9430 S,1200 E,N. of 95th St,Railroad,R0102,13,6 EX,08/23/2006 
Wood St,5830 S,1800 W,N. of 59th St,Railroad,R0381,13,0,08/15/2006 
Wood St,4910 S,1800 W,S. of 49th St,Railroad,R0363,12,4,08/14/2006 
Wood St,400 N,1800 W,S. of Kinzie St,Railroad,R0274,11,4,08/29/2006 
Wood St,1520 S,1800 W,S. of 15th St,Railroad,R0103,11,2,08/29/2006 
Wood St,1800 N,1800 W,Bloomingdale Av,Railroad,R0319,11,6,08/09/2006 
Wood St,3200 S,1800 W,N. of Archer Av,Railroad,R0104,11,6,03/08/2006 
Wood St,1550 S,1800 W,N. of 16th St,Railroad,R0226,11,2,08/29/2006 
Wood St,3210 S,1800 W,N. of Archer Av,CTA,X0095,11,6,03/23/2006 
Wood St,2030 S,1800 W,N. of 21st St,CTA,X0144,"",NP,08/07/2006 
Wood St,200 N,1800 W,Lake St,CTA,X0146,14 N-S / 13 E-W,2 N-S / 5 EX E-W,07/31/2006 
Wrightwood Av,940 W,2600 N,E. of Sheffield Av,CTA,X0077,"",NP,08/02/2006 
Wrightwood Av,1800 W,2600 N,E. of Clybourn Av,Railroad,R0064,10,6,08/01/2006 
Wrightwood Av,4100 W,2600 N,W. of Pulaski Rd,Railroad,R0075,13,7 EX,08/14/2006 
Wrightwood Av,4600 W,2600 N,E. of Kenton Av,Railroad,R0065,12,8,08/14/2006 
Yale Av,6200 S,230 W,62nd St,Railroad,R0043,14,4,09/13/2006 
Yale Av,5930 S,230 W,59th Pl,CTA,X0076,14,2,08/10/2006 
100th St,3600 E,10000 S,W. of Ewing Av,Skwy.,E0131,"",NP,01/25/2010 
100th St,712 E,10000 S,W. of Cottage Grove Av,Railroad,R0001,13,10,01/25/2010 
100th St,3700 E,10000 S,E. of Ewing Av,Railroad,R0002,11,8,01/25/2010 
103rd St,1600 E,10300 S,Stony Island Connector,Expy (NB),E0002,"",NP,01/25/2010 
103rd St,1320 E,10300 S,E. of Woodlawn Av,Expy (NB),E0001,"",NP,01/25/2010 
103rd St,1300 E,10300 S,E. of Woodlawn Av,Expy (SB),E0003,"",NP,01/25/2010 
103rd St,700 E,10300 S,W. of Cottage Grove Av,Railroad,R0003,13,8,01/25/2010 
103rd St,1530 E,10300 S,Stony Island Connector,Expy (SB),E0004,"",NP,01/25/2010 
105th St,625 E,10500 S,W. of Cottage Grove Av,Railroad,R0004,11,8,01/25/2010 
107th St,600 E,10700 S,W. of Cottage Grove Av,Railroad,R0005,13,5 EX,01/25/2010 
109th St,475 E,10900 S,W. of Cottage Grove Av,Railroad,R0006,11,8,01/25/2010 
11th St,20 E,1100 S,Holden Ct,CTA,X0001,"",NP,07/27/2006
111th St,460 E,11100 S,W. of Cottage Grove Av,Railroad,R0007,13,0,01/25/2010 
113th St,450 E,11300 S,W. of Cottage Grove Av,Railroad,R0008,11,8,01/25/2010 
115th St,420 E,11500 S,W. of Cottage Grove Av,Railroad,R0009,13,0,01/25/2010 
116th St,125 E,11600 S,E. of Michigan Av,Railroad,R0010,"",NP,01/25/2010 
13th St,1710 W,1300 S,W. of Paulina St,CTA,X0002,"",NP,08/07/2006 
13th St,20 E,1300 S,E. of State St,CTA,X0003,"",NP,07/27/2006 
130th St,2650 E,13000 S,W. of Torrence Av,Ped Walkway,P0016,"",NP,12/07/2009 
130th St,200 E,13000 S,W. of Indiana Av,Railroad,R0011,14,4,08/16/2006 
130th Street Bridge,2050 E,13000 S,Calumet River,Overhead ,BAS01,"",NP,11/04/2009 
"","","","",Bascule ,"","","",""
134th St,400 E,13400 S,W. of Vernon Av,Railroad,R0012,13,7 EX,08/16/2006 
14th Pl,15 E,1432 S,E. of State St,CTA,X0005,13,6 EX,01/25/2010 
14th Pl,1710 W,1432 S,W. of Paulina St,CTA,X0006,"",NP,08/07/2006 
14th Pl,10 E,1432 S,E. of State St,CTA,X0004,13,6 EX,08/31/2006 
14th Pl,20 E,1432 S,E. of State St,CTA,X0007,13,6 EX,08/31/2006 
14th Pl,700 W,1432 S,E. of Union Av,Expy,E0005,"",NP,09/06/2006 
14th St,1710 W,1400 S,W. of Paulina St,CTA,X0008,"",NP,08/07/2006 
14th St,700 W,1400 S,E. of Union Av,Expy,E0006,"",NP,08/31/2006 
15th St,2500 W,1500 S,W. of Western Av,Railroad,R0015,11,4,12/08/2010 
15th St,1710 W,1500 S,W. of Paulina St,CTA,X0009,"",NP,08/07/2006 
16th Pl,670 W,1614 S,E. of Union Av,Expy,E0010,"",NP,09/15/2006 
16th Pl,660 W,1614 S,E. of Union Av,Expy,E0009,"",NP,09/15/2006 
16th Pl,650 W,1614 S,E. of Union Av,Expy,E0008,"",NP,09/15/2006 
16th St,4600 W,1600 S,W. of Kolmar Av,Railroad,R0597,13,10,12/07/2009 
16th St,1710 W,1600 S,W. of Paulina St,CTA,X0010,"",NP,08/07/2006 
16th St,940 W,1600 S,E. of Morgan St,Railroad,R0017,12,10,09/06/2006 
16th St,20 E,1600 S,E. of State St,CTA,X0011,"",NP,08/31/2006 
16th St,700 W,1600 S,E. of Union Av,Expy,E0011,"",NP,08/31/2006 
16th St,1550 W,1600 S,E. of Ashland Av,Railroad,R0018,11,8,09/15/2006 
16th St,2500 W,1600 S,W. of Western Av,Railroad,R0020,13,7 EX,08/25/2006 
16th St,4600 W,1600 S,W. of Kolmar Av,Railroad,R0016,13,10,08/30/2006 
17th St,1710 W,1700 S,W. of Paulina St,CTA,X0012,"",NP,08/07/2006 
18th Pl,1710 W,1832 S,W. of Paulina St,CTA,X0013,"",NP,08/07/2006 
18th St,20 E,1800 S,E. of State St,CTA,X0018,"",NP,08/31/2006 
18th St,1710 W,1800 S,W. of Paulina St,CTA,X0017,"",NP,08/07/2006 
18th St,15 E,1800 S,E. of State St,CTA,X0016,"",NP,08/31/2006 
18th St,110 W,1800 S,E. of Wentworth Av,CTA,X0015,11,10,01/25/2010 
18th St,10 E,1800 S,E. of State St,CTA,X0014,"",NP,08/31/2006
18th St,700 W,1800 S,E. of Union Av,Expy,E0012,"",NP,08/31/2006 
18th St,100 W,1800 S,W. of Clark St,Railroad,R0021,11,10,01/25/2010 
19th St,1710 W,1900 S,W. of Paulina St,CTA,X0020,13,5 EX,08/07/2006 
21st St,20 E,2100 S,E. of State St,CTA,X0021,"",NP,08/31/2006 
21st St,2500 W,2100 S,W. of Western Av,Railroad,R0022,12,10,08/08/2006 
23rd Pl,400 W,2332 S,W. of Stewart Av,Railroad,R0023,11,6,09/05/2006 
23rd Pl,500 W,2332 S,N. of Archer Av,Railroad,R0024,10,10,09/05/2006 
23rd Pl,500 W,2332 S,N. of Archer Av,CTA,X0022,10,10,09/05/2006 
23rd St,20 E,2300 S,E. of State St,CTA,X0023,"",NP,08/31/2006 
23rd St,400 W,2300 S,W. of Stewart Av,Railroad,R0026,13,2,09/05/2006 
23rd St,2500 W,2300 S,W. of Western Av,Railroad,R0025,11,6,08/08/2006 
24th Pl,20 E,2432 S,E. of State St,CTA,X0024,"",NP,09/15/2006 
24th Pl,600 W,2450 S,(West of) Wallace St,Expy,E0013,"",NP,12/04/2009 
24th Pl,400 W,2432 S,W. of Stewart Av,Railroad,R0027,11,6,09/05/2006 
24th St,20 E,2400 S,E. of State St,CTA,X0026,"",NP,08/31/2006 
24th St,400 W,2400 S,W. of Stewart Av,Railroad,R0029,13,0,09/05/2006 
24th St,2500 W,2400 S,W. of Western Av,Railroad,R0028,11,8,08/08/2006 
25th Pl,400 W,2532 S,W. of Stewart Av,Railroad,R0030,11,8,09/05/2006 
25th St,20 E,2500 S,E. of State St,CTA,X0027,"",NP,08/31/2006 
25th St,2500 W,2500 S,W. of Western Av,Railroad,R0031,11,8,08/08/2006 
26th St,400 W,2600 S,W. of Stewart Av,Railroad,R0035,13,0,09/05/2006 
26th St,4600 W,2600 S,W. of Kostner Av,Railroad,R0034,"",NP,12/07/2009 
26th St,2500 W,2600 S,E. of Rockwell Av,Railroad,R0033,14,4,08/08/2006 
26th St,2450 W,2600 S,E. of Rockwell St,Railroad,R0037,14,4,08/08/2006 
26th St,2450 W,2600 S,W. of Western Av,Railroad,R0032,14,4,08/08/2006 
26th St,100 W,2600 S,E. of LaSalle St,Railroad,R0036,13,0,09/06/2006 
26th St,320 W,2600 S,E. of Shields Av,Expy.,E0014,13,0,08/31/2006 
26th St,3120 W,2600 S,E. of Troy St,Archway,AR001,"",NP,08/25/2006 
26th St,20 E,2600 S,E. of State St,CTA,X0028,"",NP,08/31/2006 
26th St,4400 W,2600 S,(West of) Kostner Av,CTA,X0019,"",NP,12/04/2009 
27th St,210 W,2700 S,E. of Wells St,Expy,E0016,"",NP,08/31/2006 
28th Pl,400 W,2832 S,W. of Stewart Av,Railroad,R0038,11,2,03/21/2006 
28th St,20 E,2800 S,E. of State St,CTA,X0029,"",NP,08/31/2006 
28th St,400 W,2800 S,W. of Stewart Av,Railroad,R0039,11,8,03/09/2006 
29th St,20 E,2900 S,E. of State St,CTA,X0030,"",NP,08/31/2006 
29th St,400 W,2900 S,W. of Stewart Av,Railroad,R0040,11,8,03/09/2006 
30th St,20 E,3000 S,E. of State St,CTA,X0031,"",NP,08/09/2006 
31st Blvd,2500 W,3100 S,W. of Western Av,Railroad,R0041,13,10,09/14/2006
31st Blvd,2460 W,3100 S,W. of Western Av,Railroad,R0042,13,10,09/14/2006 
31st Blvd,2460 W,3100 S,E.B. Stevenson Expy,Expy,E0007,"",NP,09/14/2006 
31st Pl,2000 W,3132 S,Damen Av,Street,S0001,"",NP,03/08/2006 
31st Pl,1720 W,3132 S,W.B. Stevenson Expy,Expy,E0017,"",NP,03/08/2006 
31st St,20 E,3100 S,E. of State St,CTA,X0033,"",NP,08/09/2006 
31st St,1700 W,3100 S,W. of Ashland Av,CTA,X0032,14,4,03/29/2006 
31st St,1700 W,3100 S,W. of Ashland Av,Railroad,R0047,14,4,03/21/2006 
31st St,2000 W,3100 S,Damen Av,Street,S0002,"",NP,03/08/2006 
31st St,400 W,3100 S,W. of Stewart Av,Railroad,R0045,12,10,03/21/2006 
31st St,2520 W,3100 S,W. of Western Av,Railroad,R0044,14,0,08/22/2006 
31st St,2500 W,3100 S,W. of Western Av,Railroad,R0048,14,0,08/22/2006 
31st St,100 W,3100 S,E. of LaSalle St,Railroad,R0046,14,0,07/15/2011 
32nd St,400 W,3200 S,W. of Stewart Av,Railroad,R0049,11,8,03/21/2006 
33rd St,400 W,3300 S,W. of Stewart Av,Railroad,R0050,11,4,03/21/2006 
33rd St,20 E,3300 S,E. of State St,CTA,X0035,"",NP,08/09/2006 
33rd St,1900 W,3300 S,E. of Wolcott Av,CTA,X0034,11,4,03/23/2006 
33rd St,1900 W,3300 S,E. of Wolcott Av,Railroad,R0052,11,4,03/21/2006 
33rd St,100 W,3300 S,E. of LaSalle St,Railroad,R0051,14,2,07/15/2011 
34th St,2018 W,3400 S,W. of Damen Av,CTA,X0036,11,8,03/23/2006 
34th St,2020 W,3400 S,W. of Damen Av,Railroad,R0053,11,8,03/08/2006 
35th St,350 W,3500 S,Dan Ryan Expressway,Archway,AR009,"",NP,12/08/2009 
35th St,2140 W,3500 S,W. of Hoyne Av,Railroad,R0057,13,7 EX,03/09/2006 
35th St,400 W,3500 S,E. of Shields Av,Ped Walkway,P0019,"",NP,12/04/2009 
35th St,400 W,3500 S,W. of Stewart Av,Railroad,R0055,13,0,03/09/2006 
35th St,2500 W,3500 S,W. of Artesian Av,Railroad,R0054,13,0,02/28/2006 
35th St,100 W,3500 S,E. of LaSalle St,Railroad,R0056,13,0,08/09/2006 
35th St,20 E,3500 S,E. of State St,CTA,X0037,"",NP,08/09/2006 
35th St,2142 W,3500 S,W. of Hoyne Av,CTA,X0038,13,7 EX,03/23/2006 
36th Pl,20 E,3632 S,E. of State St,CTA,X0039,"",NP,08/09/2006 
36th St,2500 W,3600 S,W. of Artesian Av,Railroad,R0058,11,2,08/22/2006 
36th St,2300 W,3600 S,Oakley Av,Railroad,R0059,13,10,03/21/2006 
36th St,2300 W,3600 S,Oakley Av,CTA,X0041,13,10,03/23/2006 
37th Pl,20 E,3732 S,E. of State St,CTA,X0042,"",NP,08/09/2006 
37th St,100 W,3700 S,W. of Federal St,Railroad,R0061,11,6,08/14/2006 
37th St,20 E,3700 S,E. of State St,CTA,X0043,"",NP,08/09/2006 
37th St,400 W,3700 S,W. of Stewart Av,Railroad,R0060,12,10,03/21/2006 
38th St,400 W,3800 S,W. of Stewart Av,Railroad,R0062,13,2,03/21/2006 
38th St,20 E,3800 S,E. of State St,CTA,X0044,"",NP,08/09/2006
38th St,3600 W,3800 S,W. of St. Louis Av,Railroad,R0063,14,6,08/22/2006 
40th St,10 E,4000 S,E. of State St,CTA,X0045,"",NP,08/09/2006 
41st St,300 E,4100 S,E. of Prairie Av,CTA,X0046,14,2,08/09/2006 
42nd St,300 E,4200 S,E. of Prairie Av,CTA,X0047,14,4,08/09/2006 
43rd St,100 W,4300 S,W. of Federal St,Railroad,R0066,12,4,08/14/2006 
43rd St,300 E,4300 S,E. of Prairie Av,CTA,X0049,"",NP,08/09/2006 
43rd St,1540 W,4300 S,E. of Ashland Av,Archway,AR002,"",NP,03/23/2006 
43rd St,400 W,4300 S,W. of Shields Av,Railroad,R0067,12,8,08/14/2006 
43rd St,2220 W,4300 S,E. of Western Av,CTA,X0048,14,4,03/23/2006 
43rd St (Private),2220 W,4300 S,E. of Western Av,Railroad,R0068,14,4,03/21/2006 
43rd St (Private),2220 W,4300 S,E. of Western Av,Railroad,R0069,14,4,03/23/2006 
44th St,300 E,4400 S,E. of Prairie Av,CTA,X0050,14,2,08/09/2006 
45th St,400 W,4500 S,W. of Stewart Av,Railroad,R0070,11,8,08/14/2006 
45th St,300 E,4500 S,E. of Prairie Av,CTA,X0051,13,10,08/09/2006 
46th St,300 E,4600 S,E. of Prairie Av,CTA,X0052,"",NP,08/09/2006 
